"","AirTemp","Time","FricVel","NEP","PPFD","PPFDdiff","RelHum","SoilTempA","SoilWatCont","DiffuseFract","VaporPressureDeficit"
"202",8.62067,2015-07-23 17:00:00,0.2772,0.078,138.26667,143.97467,99.12333,9.78767,0.2295,1.04128254480997,9.81288608949035
"203",8.589,2015-07-23 17:30:00,0.2975,-0.69,172.53333,179.02213,99.35667,9.75667,0.229,1.03760896517792,7.18558714974324
"204",8.74467,2015-07-23 18:00:00,0.3039,-1.025,189.16667,190.01627,99.46,9.72467,0.228,1.0044912774539,6.09539427992331
"205",8.879,2015-07-23 18:30:00,0.2902,0.041,140.93333,142.00027,99.63333,9.7,0.2275,1.00757052998038,4.17667382913601
"206",8.98867,2015-07-23 19:00:00,0.3756,0.529,120.36667,123.5672,99.76667,9.679,0.227,1.026589835874,2.67759632414459
"207",9.04233,2015-07-23 19:30:00,0.3973,1.397,84.56667,83.5704,99.88333,9.657,0.226,0.988219117531765,1.34371712951133
"208",9.077,2015-07-23 20:00:00,0.3756,2.111,56.26667,54.07707,99.98,9.63267,0.226,0.961085310362245,0.230884799878368
"209",9.005,2015-07-23 20:30:00,0.3708,2.651,34.93333,34.03293,99.99667,9.59867,0.225,0.974225188380266,0.0382558515989331
"210",8.98067,2015-07-23 21:00:00,0.3389,3.05,19.56667,18.7173,100.00333,9.566,0.2245,0.956590978434246,-0.0381930212281532
"211",8.92,2015-07-23 21:30:00,0.2991,3.267,10.96667,10.0393,99.95,9.52567,0.224,0.915437411721151,0.571122235393432
"212",8.38867,2015-07-24 03:00:00,0.3205,3.187,11.23333,10.13553,100.2,9.14167,0.219,0.902272968033522,-2.20372041134351
"213",8.42867,2015-07-24 03:30:00,0.2831,2.931,20.56667,19.55193,100.21,9.12233,0.219,0.95066094802902,-2.32019779344182
"214",8.483,2015-07-24 04:00:00,0.3425,2.615,32.26667,31.90157,100.23667,9.102,0.2185,0.988684918524285,-2.62452057092355
"215",8.519,2015-07-24 04:30:00,0.3991,1.938,57.6,55.93733,100.25,9.08767,0.218,0.971134201388889,-2.77911985111882
"216",8.61233,2015-07-24 05:00:00,0.4593,1.617,74.76667,73.5864,100.26,9.07967,0.218,0.984213955228981,-2.90863020106508
"217",8.71933,2015-07-24 05:30:00,0.5095,0.664,96.5,94.35227,100.29,9.07633,0.2175,0.977743730569948,-3.26784139601909
"218",8.81933,2015-07-24 06:00:00,0.5303,-0.665,184.7,184.668,100.31333,9.07867,0.217,0.999826746074716,-3.55471147218418
"219",8.84533,2015-07-24 06:30:00,0.5217,-1.765,209.43333,187.4296,100.20333,9.092,0.217,0.894936827867847,-2.31082837595841
"220",9.07667,2015-07-24 07:00:00,0.4653,-1.116,184.46667,163.45627,99.98667,9.11833,0.217,0.886101917490027,0.153881290691743
"221",9.28233,2015-07-24 07:30:00,0.4024,-1.114,226.53333,211.21307,99.71667,9.15067,0.216,0.932370834790624,3.31644890490929
"222",9.62733,2015-07-24 08:00:00,0.526,-4.874,393.06667,382.4888,99.17333,9.18567,0.216,0.973088865560644,9.90370309611353
"223",9.934,2015-07-24 08:30:00,0.4326,-5.074,354.53333,335.372,95.32667,9.23433,0.216,0.945953374820923,57.1521428179981
"224",10.05767,2015-07-24 09:00:00,0.5,-1.777,193.83333,190.7384,95.35667,9.30267,0.216,0.984033034979072,57.2578204339143
"225",9.96967,2015-07-24 09:30:00,0.4249,-2.681,193.53333,195.60987,95.30667,9.36567,0.215,1.01072962471115,57.5341420648895
"226",10.206,2015-07-24 10:00:00,0.3353,-1.105,197.56667,194.00773,93.83,9.407,0.215,0.981986131567637,76.8426901638577
"227",10.527,2015-07-24 10:30:00,0.5077,-3.444,302.93333,304.03973,90.70667,9.43833,0.215,1.00365228877258,118.250488884189
"228",10.55067,2015-07-24 11:00:00,0.455,-3.241,294.36667,301.4488,87.51,9.47,0.214,1.02405887188247,159.176841150824
"229",10.79667,2015-07-24 11:30:00,0.3446,-1.694,231.9,228.70533,87.17667,9.505,0.214,0.986223932729625,166.126366000715
"230",10.828,2015-07-24 12:00:00,0.4661,-2.978,207.33333,205.24107,86.72333,9.53867,0.214,0.989908713664127,172.358505238045
"231",10.56267,2015-07-24 12:30:00,0.4355,-1.507,171.06667,174.42187,90.82,9.56733,0.213,1.01961340569732,117.08675893043
"232",9.954,2015-07-24 13:00:00,0.4357,-0.865,165.1,166.19573,98.65333,9.586,0.213,1.00663676559661,16.4910976194305
"233",9.818,2015-07-24 13:30:00,0.3571,0.168,138.9,142.2384,99.25333,9.59533,0.212,1.02403455723542,9.06057011472672
"234",9.749,2015-07-24 14:00:00,0.3507,-0.634,173.8,176.728,99.56667,9.6,0.212,1.01684695051784,5.23400346697986
"235",9.79333,2015-07-24 14:30:00,0.4651,-1.313,192.33333,205.8448,99.61,9.59967,0.212,1.07025027851387,4.72467944776031
"236",9.883,2015-07-24 15:00:00,0.4693,-1.935,237.86667,237.0448,99.6,9.60333,0.212,0.996544829084293,4.87506878808858
"237",9.99767,2015-07-24 15:30:00,0.4205,0.158,125.5,123.656,99.57,9.61567,0.2115,0.985306772908367,5.28114358291577
"238",9.923,2015-07-24 16:00:00,0.3942,1.156,98.93333,106.01867,99.60333,9.63133,0.211,1.07161732047228,4.8474698386924
"239",10.045,2015-07-24 16:30:00,0.366,-0.766,182.16667,189.432,99.56,9.635,0.211,1.03988287209729,5.42112431740838
"240",10.27033,2015-07-24 17:00:00,0.4117,-0.787,160.86667,158.44427,99.28667,9.63367,0.211,0.984941566826739,8.9222919720612
"241",10.11533,2015-07-24 17:30:00,0.4478,0.507,116.76667,118.93813,99.21667,9.639,0.211,1.01859657383395,9.69676526827516
"242",9.97667,2015-07-24 18:00:00,0.42,-0.728,150.23333,150.47627,99.22333,9.64267,0.21,1.00161708457105,9.52543548085669
"243",9.946,2015-07-24 18:30:00,0.4439,-0.315,142.03333,140.5776,99.09333,9.64433,0.21,0.989750785959887,11.0969776455165
"244",9.833,2015-07-24 19:00:00,0.2829,1.264,94.16667,95.15147,99.12333,9.644,0.21,1.01045805272715,10.6487864588464
"245",9.64967,2015-07-24 19:30:00,0.2876,2.001,64.36667,65.9376,99.23667,9.635,0.21,1.02440595419959,9.15861524327556
"246",9.552,2015-07-24 20:00:00,0.2526,2.437,47.2,48.37173,99.39,9.613,0.2095,1.02482478813559,7.27102614281898
"247",9.47133,2015-07-24 20:30:00,0.3186,2.749,35.06667,35.1312,99.54667,9.589,0.209,1.00184020895055,5.37431794565714
"248",9.40533,2015-07-24 21:00:00,0.35,2.796,32.8,32.48573,99.72667,9.55433,0.209,0.990418597560976,3.22601732581256
"249",9.30567,2015-07-24 21:30:00,0.3587,3.13,19.93333,18.8467,99.84333,9.52167,0.209,0.945486780181736,1.83674866692877
"250",8.50833,2015-07-25 02:30:00,0.2617,3.199,13.66667,13.0199,100.17333,9.22067,0.208,0.952675377396249,-1.92542549217615
"251",8.39967,2015-07-25 03:00:00,0.2418,3.114,15.96667,15.72527,100.15333,9.19467,0.208,0.984881005244049,-1.69074439723158
"252",8.265,2015-07-25 03:30:00,0.1999,2.717,29.16667,29.00487,100.09,9.168,0.208,0.994452572062563,-0.983378562451435
"253",8.38733,2015-07-25 04:00:00,0.2108,2.103,51.73333,53.01173,100.15,9.148,0.209,1.02471134179841,-1.65263995104556
"254",8.62667,2015-07-25 04:30:00,0.2615,1.747,65.96667,66.4912,100.2,9.126,0.209,1.00795143971948,-2.23958309848581
"255",8.73033,2015-07-25 05:00:00,0.309,2.401,42.53333,41.02663,100.17333,9.115,0.209,0.964576016032603,-1.95461019928689
"256",8.75433,2015-07-25 05:30:00,0.3119,0.86,100.33333,102.42827,100.19667,9.11233,0.21,1.02087980135813,-2.22141731865281
"257",8.98733,2015-07-25 06:00:00,0.3687,1.184,89.06667,88.3888,100.22333,9.11033,0.21,0.992389184416572,-2.56260854467837
"258",9.01533,2015-07-25 06:30:00,0.4072,1.371,91.83333,89.36907,100.19667,9.11567,0.21,0.973165951839054,-2.26097002862184
"259",8.86667,2015-07-25 07:00:00,0.365,1.971,59,60.1296,100.14333,9.13333,0.211,1.01914576271186,-1.6312861894246
"260",8.93,2015-07-25 07:30:00,0.4179,1.07,81.43333,82.1168,100.21667,9.15033,0.2115,1.00839300075289,-2.476574612994
"261",8.849,2015-07-25 08:00:00,0.4497,0.719,99.8,103.47253,100.2,9.16633,0.2135,1.03679889779559,-2.27354751409052
"262",8.82933,2015-07-25 08:30:00,0.4244,-0.739,174.96667,184.2544,100.21667,9.19433,0.2185,1.05308285286563,-2.45977265705301
"263",8.898,2015-07-25 09:00:00,0.4535,-0.279,189.96667,197.63253,100.18333,9.21933,0.2245,1.04035371046932,-2.09096453751567
"264",9.08067,2015-07-25 09:30:00,0.5313,-3.637,400.7,414.06773,100.14333,9.24967,0.2295,1.03336094334914,-1.65504593885294
"265",8.79367,2015-07-25 10:00:00,0.4712,-3.194,502.63333,513.4,99.72333,9.29233,0.2335,1.02142052537582,3.13336092869577
"266",9.03633,2015-07-25 10:30:00,0.412,-1.406,301.8,299.56427,99.70667,9.363,0.2365,0.992592014579192,3.37698522098049
"267",8.60467,2015-07-25 11:00:00,0.4915,0.842,164.86667,160.50827,99.59,9.45033,0.2385,0.973564092730204,4.58430564179412
"268",8.49367,2015-07-25 11:30:00,0.4709,-1.176,205.53333,209.85013,99.81333,9.51267,0.2405,1.02100291957514,2.07155109573273
"269",8.166,2015-07-25 12:00:00,0.5271,-1.363,194.06667,198.8958,99.75,9.55167,0.2425,1.0248838710944,2.7132829216232
"270",8.13333,2015-07-25 12:30:00,0.3897,-1.091,180.9,179.22327,99.83333,9.575,0.246,0.990731177446103,1.80487591461406
"271",8.13667,2015-07-25 13:00:00,0.4545,-1.389,224.4,233.98913,99.82667,9.58567,0.248,1.0427323083779,1.87742387021717
"272",8.24367,2015-07-25 13:30:00,0.5519,-2.132,203.7,201.27767,99.75,9.57667,0.248,0.988108345606284,2.7276499070731
"273",7.907,2015-07-25 14:00:00,0.4731,-1.995,260.2,263.09953,99.69667,9.571,0.248,1.01114346656418,3.23453479897717
"274",7.965,2015-07-25 14:30:00,0.4768,-2.584,279.26667,284.74967,99.64667,9.56667,0.247,1.0196335638621,3.78262629453707
"275",7.73833,2015-07-25 15:00:00,0.5184,-1.262,234.76667,248.21953,99.61667,9.56733,0.2465,1.05730310865678,4.04085259574003
"276",7.75533,2015-07-25 15:30:00,0.4805,-1.938,221.53333,221.33207,99.69333,9.57567,0.246,0.999091513678777,3.23649820179526
"277",7.60467,2015-07-25 16:00:00,0.3781,-0.746,162.4,164.083,99.69667,9.579,0.246,1.01036330049261,3.16848359511346
"278",7.42967,2015-07-25 16:30:00,0.2559,0.453,111.63333,112.29633,99.72333,9.57833,0.246,1.00593908647176,2.85562683672401
"279",7.523,2015-07-25 17:00:00,0.2473,-0.17,137.36667,137.46967,99.83333,9.56167,0.246,1.00074981798714,1.73128762975762
"280",7.761,2015-07-25 17:30:00,0.3077,0.008,131.23333,130.6494,99.89,9.53833,0.246,0.99555044438787,1.16135449314538
"281",7.648,2015-07-25 18:00:00,0.3108,0.864,96.33333,99.34487,99.82667,9.51033,0.246,1.03126166198137,1.81591449009488
"282",7.56367,2015-07-25 18:30:00,0.2721,0.873,95.4,97.7726,99.88333,9.48733,0.246,1.02487002096436,1.21528586397631
"283",7.64467,2015-07-25 19:00:00,0.2914,0.692,102.73333,101.0526,99.95,9.46,0.245,0.983639876172611,0.523712427494957
"284",7.64267,2015-07-25 19:30:00,0.2974,2.349,40.53333,39.55553,99.91,9.43533,0.245,0.975876642753013,0.942553596924881
"285",7.581,2015-07-25 20:00:00,0.3526,2.647,29.43333,29.45627,99.96333,9.406,0.244,1.00077938853674,0.382423480312355
"286",7.495,2015-07-25 20:30:00,0.3137,2.697,27.1,26.80493,100.01333,9.37367,0.244,0.989111808118081,-0.138200753354567
"287",7.536,2015-07-25 21:00:00,0.2967,2.961,17.83333,17.01007,100.09333,9.338,0.244,0.95383587922166,-0.970329106683266
"288",7.57733,2015-07-25 21:30:00,0.3583,3.185,10.03333,9.31097,100.12333,9.29633,0.243,0.928003962792014,-1.28585928082066
"289",7.32433,2015-07-26 02:00:00,0.1858,3.14,10.73333,9.56647,99.96,8.992,0.2385,0.891286301641709,0.409890324411208
"290",7.216,2015-07-26 02:30:00,0.1812,2.833,20.53333,17.7557,99.89333,8.96467,0.2375,0.864725789728213,1.08499204926932
"291",7.29633,2015-07-26 03:00:00,0.1935,2.508,31.9,30.07783,99.96,8.936,0.237,0.94287868338558,0.409104998703356
"292",7.45933,2015-07-26 03:30:00,0.2168,2.038,48.93333,44.20887,100.02667,8.90633,0.236,0.903451083341354,-0.275831392546024
"293",7.614,2015-07-26 04:00:00,0.2949,1.588,65.6,59.12407,100.06,8.87967,0.236,0.901281554878049,-0.627139562511502
"294",7.827,2015-07-26 04:30:00,0.3011,1.071,85.53333,78.867,100.08333,8.86267,0.235,0.92206161036873,-0.883749089453659
"295",7.989,2015-07-26 05:00:00,0.3132,0.512,107.43333,94.66753,100.09,8.852,0.234,0.881174678286524,-0.965084755387124
"296",8.008,2015-07-26 05:30:00,0.4871,0.248,125.96667,119.0974,100.09,8.85633,0.234,0.945467558997948,-0.966334439875936
"297",8.13367,2015-07-26 06:00:00,0.4932,-1.191,187.93333,180.339,100.09667,8.86267,0.233,0.959590297261268,-1.04686740632542
"298",8.28,2015-07-26 06:30:00,0.5178,-0.918,204.93333,187.9902,100.09333,8.88067,0.2325,0.917323697419058,-1.02080359175557
"299",8.31533,2015-07-26 07:00:00,0.5128,-0.412,162.63333,157.24567,100.02667,8.912,0.232,0.966872350212592,-0.29240609686849
"300",8.35067,2015-07-26 07:30:00,0.6423,-3.85,206.23333,207.18167,100.02,8.947,0.2315,1.0045983837821,-0.219804147632431
"301",8.62033,2015-07-26 08:00:00,0.4696,-2.71,272.66667,268.89367,100.01333,8.985,0.231,0.986162591856203,-0.149204099447843
"302",9.16833,2015-07-26 08:30:00,0.5828,-6.527,471.36667,432.339,99.66333,9.02467,0.23,0.917203161606653,3.91062913286919
"303",9.51267,2015-07-26 09:00:00,0.4957,-4.083,390.06667,378.9246,99.20333,9.08467,0.23,0.971435472812891,9.47099053808029
"304",9.738,2015-07-26 09:30:00,0.4864,-6.42,370.9,359.155,99.07,9.16767,0.2295,0.968333782690752,11.2247688947566
"305",10.12167,2015-07-26 10:00:00,0.468,-6.476,502.6,427.379,98.42333,9.262,0.229,0.85033625149224,19.5257290620227
"306",10.08233,2015-07-26 10:30:00,0.5963,-2.935,284.7,273.5614,95.55333,9.36967,0.2285,0.960876009834914,54.9234004136626
"307",9.98067,2015-07-26 11:00:00,0.5038,-3.318,242.4,245.0206,97.99,9.46667,0.228,1.01081105610561,24.6581673603009
"308",9.97367,2015-07-26 11:30:00,0.4947,-4.296,332,345.10593,99.13667,9.529,0.227,1.03947569277108,10.5861445018788
"309",10.53533,2015-07-26 12:00:00,0.39,-4.661,403.36667,398.54947,99.11,9.57567,0.227,0.988057516006466,11.3308626748308
"310",10.74867,2015-07-26 12:30:00,0.4396,-1.538,253.8,244.68707,98.75667,9.625,0.226,0.964094050433412,16.0559475479936
"311",11.16667,2015-07-26 13:00:00,0.5927,-4.897,456.53333,472.86733,92.06,9.683,0.226,1.03577832970048,105.4243899117
"312",11.90567,2015-07-26 13:30:00,0.6856,-7.567,739.5,608.142,83.85667,9.73533,0.225,0.822369168356998,225.089683055031
"313",12.10133,2015-07-26 14:00:00,0.6022,-5.782,350.83333,316.974,81.37,9.823,0.225,0.90348884468873,263.13481250096
"314",12.30267,2015-07-26 14:30:00,0.6525,-8.577,526.23333,501.902,80.5,9.94933,0.2245,0.953763228946369,279.09788020392
"315",13.78833,2015-07-26 15:00:00,0.7011,-8.291,1063.76667,492.478,74.09333,10.041,0.224,0.462956787318783,408.624450026664
"316",13.78367,2015-07-26 15:30:00,0.6948,-3.569,829.53333,394.222,72.07333,10.15633,0.2235,0.475233466508211,440.352383822087
"317",12.61967,2015-07-26 16:00:00,0.7141,-7.518,456.93333,369.67587,77.86667,10.332,0.2225,0.809036780048415,323.454482288123
"318",12.17667,2015-07-26 16:30:00,0.73,-5.014,369.83333,341.58733,80.10333,10.456,0.2215,0.923625055643308,282.423590450162
"319",11.83367,2015-07-26 17:00:00,0.8526,-4.156,408.4,335.65667,82.06,10.482,0.221,0.821882149853085,248.955010387771
"320",11.42567,2015-07-26 17:30:00,0.8341,-2.897,298.36667,271.3388,84.43,10.46567,0.22,0.909413910072462,210.314051115561
"321",11.04667,2015-07-26 18:00:00,0.8852,-2.357,250.93333,215.25987,86.09,10.43033,0.2195,0.857836900343211,183.225748460495
"322",10.84667,2015-07-26 18:30:00,0.7741,-2.021,223.53333,233.3996,86.67667,10.37967,0.219,1.04413780262657,173.179316370368
"323",10.64733,2015-07-26 19:00:00,0.8333,-0.123,161.66667,155.38893,87.84,10.321,0.2185,0.961168619357348,155.973372101221
"324",10.176,2015-07-26 19:30:00,0.715,1.684,72.46667,75.7996,90.80667,10.25867,0.218,1.04599259218065,114.266395142103
"325",9.63067,2015-07-26 20:00:00,0.7479,2.347,46.13333,47.27267,92.84667,10.19033,0.217,1.02469667808502,85.7178341483334
"326",9.29133,2015-07-26 20:30:00,0.7352,2.535,32.26667,33.8122,93.75333,10.12067,0.217,1.04789865207659,73.1632096975757
"327",8.987,2015-07-26 21:00:00,0.7994,5.674,20.83333,21.89037,95.08333,10.046,0.2165,1.05073792811807,56.4152583272939
"328",7.24233,2015-07-27 03:00:00,0.4962,3.13,10.8,10.8046,98.78667,9.22433,0.212,1.00042592592593,12.3636562522781
"329",7.05967,2015-07-27 03:30:00,0.6065,2.368,19.96667,20.1535,99.24667,9.178,0.212,1.00935709359648,7.58076101769063
"330",6.94967,2015-07-27 04:00:00,0.7619,2.072,37.1,38.09327,99.3,9.133,0.212,1.02677277628032,6.99109749432239
"331",6.942,2015-07-27 04:30:00,0.8584,1.226,50.86667,52.7564,99.33,9.09533,0.212,1.03715065287348,6.68795419507671
"332",6.823,2015-07-27 05:00:00,0.7205,1.137,59.43333,62.53453,99.40667,9.06333,0.212,1.05217947572515,5.87438811869617
"333",6.664,2015-07-27 05:30:00,0.7912,0.849,74.83333,76.66467,99.56667,9.03667,0.211,1.02447225053329,4.24359097036836
"334",6.61033,2015-07-27 06:00:00,0.885,0.502,68.36667,69.62467,99.70667,9.01133,0.211,1.0184007792101,2.86197585026412
"335",6.67667,2015-07-27 06:30:00,0.8966,1.337,52.4,54.0844,99.78667,8.98867,0.211,1.03214503816794,2.09095916573506
"336",6.822,2015-07-27 07:00:00,0.9365,2.363,66.13333,68.4428,99.93,8.96633,0.211,1.03492142313112,0.693002026129648
"337",6.86433,2015-07-27 07:30:00,0.9956,2.78,48.53333,47.12227,99.99333,8.943,0.2115,0.970925959541618,0.0662256544603679
"338",6.81133,2015-07-27 08:00:00,0.9719,1.467,61.2,63.8508,100.04667,8.923,0.213,1.0433137254902,-0.461695448501587
"339",7.045,2015-07-27 08:30:00,0.8945,0.061,107.1,110.69773,100.12667,8.90133,0.214,1.03359225023343,-1.27339758412415
"340",7.392,2015-07-27 09:00:00,0.9163,-0.217,118.46667,116.55693,100.13333,8.88567,0.214,0.983879516491854,-1.3726115907848
"341",7.73267,2015-07-27 09:30:00,0.9961,0.133,112.93333,109.9436,100.03,8.87667,0.214,0.973526593079297,-0.316121239954782
"342",7.91733,2015-07-27 10:00:00,1.0148,-0.005,118.03333,117.33773,99.83333,8.87833,0.214,0.99410674933936,1.77852373453084
"343",8.341,2015-07-27 10:30:00,0.8666,-1.272,259.16667,262.72547,99.65667,8.878,0.214,1.01373170400345,3.77079063355723
"344",8.973,2015-07-27 11:00:00,0.9952,-5.135,329.86667,304.32013,99.3,8.88867,0.214,0.922554952278143,8.02440330567788
"345",8.98833,2015-07-27 11:30:00,1.0725,-2.613,184.5,178.16867,99.16,8.92467,0.214,0.965683848238482,9.63926304736719
"346",8.72867,2015-07-27 12:00:00,0.9909,-2.251,188.7,191.0682,99.25333,8.97067,0.213,1.01255007949126,8.4191125640782
"347",8.463,2015-07-27 12:30:00,0.9749,-1.83,185.83333,186.55513,99.41,9.01367,0.213,1.00388412563021,6.53385485214608
"348",8.34,2015-07-27 13:00:00,1.2131,0.368,140.53333,140.3066,99.31,9.04533,0.213,0.99838664607179,7.57774977099984
"349",8.06367,2015-07-27 13:30:00,1.0138,0.439,101.96667,100.51567,99.64,9.066,0.2135,0.985769859896376,3.88001688281452
"350",8.14233,2015-07-27 14:00:00,1.0552,1.21,91.26667,88.32687,99.79333,9.07133,0.216,0.96778889818156,2.23940819450695
"351",8.238,2015-07-27 14:30:00,1.1415,1.216,106.3,110.6266,99.78667,9.069,0.222,1.04070178739417,2.32666132176405
"352",8.175,2015-07-27 15:00:00,1.152,0.672,114.76667,116.185,99.7,9.059,0.2305,1.01235837896142,3.25793312981546
"353",8.10533,2015-07-27 15:30:00,1.0829,2.592,79.86667,79.70393,99.78667,9.05,0.248,0.997962354008249,2.30576184647771
"354",8.044,2015-07-27 16:00:00,1.1623,3.187,64.33333,64.6682,99.79,9.04433,0.2645,1.00520523343032,2.26031439697567
"355",7.756,2015-07-27 16:30:00,0.8582,2.276,40.03333,39.7134,99.78333,9.02667,0.271,0.992008408993206,2.28677121829151
"356",7.485,2015-07-27 17:00:00,0.903,2.483,47.53333,48.82113,99.85667,9,0.2695,1.02709256851982,1.4849790988751
"357",7.441,2015-07-27 17:30:00,0.8314,3.07,32.6,32.26333,99.95333,8.97333,0.269,0.989672699386503,0.482074168225154
"358",7.50867,2015-07-27 18:00:00,0.6351,2.632,26.8,25.848,100.06,8.94633,0.2695,0.964477611940298,-0.622640691502738
"359",7.646,2015-07-27 18:30:00,0.7017,3.241,18.5,18.02943,100.15667,8.91767,0.271,0.974563783783784,-1.64114960458096
"360",7.888,2015-07-27 19:00:00,0.8161,2.614,26.46667,27.16593,100.20333,8.89033,0.272,1.02642039969516,-2.16538666473275
"361",8.06033,2015-07-27 19:30:00,0.7481,2.046,46.86667,48.23237,100.21333,8.864,0.2705,1.02914011172545,-2.29871063405994
"362",8.27933,2015-07-27 20:00:00,0.8886,2.441,51.93333,51.60473,100.19667,8.842,0.268,0.993672656846769,-2.15099434587023
"363",8.441,2015-07-27 20:30:00,0.8405,3.776,29.9,28.86423,100.12,8.83,0.2645,0.965358862876254,-1.3269372221182
"364",8.45,2015-07-27 21:00:00,0.6998,2.848,12.13333,11.3434,100.11,8.82633,0.262,0.934895861235127,-1.217102235026
"365",9.03167,2015-07-28 02:30:00,0.3575,3.41,12.46667,11.90833,100.12,8.80833,0.242,0.955213380958989,-1.38107492976974
"366",9.04767,2015-07-28 03:00:00,0.3395,2.883,29.5,28.20343,100.14,8.81,0.241,0.956048474576271,-1.61299605218824
"367",9.07333,2015-07-28 03:30:00,0.3455,2.403,45.43333,44.009,100.14,8.81333,0.24,0.968650107751292,-1.61579319196267
"368",9.15833,2015-07-28 04:00:00,0.3378,2.056,57.5,56.1754,100.16333,8.82167,0.239,0.97696347826087,-1.89589889273884
"369",9.33367,2015-07-28 04:30:00,0.2525,1.42,80.3,79.8874,100.19,8.82967,0.238,0.994861768368618,-2.23170535262989
"370",9.46,2015-07-28 05:00:00,0.3476,0.528,113.03333,110.51247,100.19,8.845,0.237,0.97769808250363,-2.25077114465716
"371",9.45033,2015-07-28 05:30:00,0.3128,0.428,116.83333,112.21167,100.16667,8.87,0.2365,0.960442281325029,-1.97311551090638
"372",9.55867,2015-07-28 06:00:00,0.3986,0.117,129.3,127.77753,100.2,8.90067,0.236,0.988225290023202,-2.38501260443491
"373",9.57333,2015-07-28 06:30:00,0.3219,-1.451,193.13333,188.54553,100.19333,8.93467,0.235,0.976245425893086,-2.3077463557845
