"","PAR","Time","DiffRad","RelHum","AirTemp","SoilTempA","FricVel","NEE","DiffuseFract","VaporPressureDeficit"
"1691",402.47468,2019-05-08 07:30:00,317.06534,78.38458,3.47233,3.7595,1.02933,-4.039,0.787789532499287,169.422451876514
"1692",514.48977,2019-05-08 08:00:00,316.18094,73.04044,3.89767,3.755,1.03551,-3.94,0.614552433180547,217.748755244655
"1693",1091.52749,2019-05-08 08:30:00,294.41182,67.04358,4.703,3.754,1.17185,-7.549,0.269724604004247,281.668789986011
"1694",651.59621,2019-05-08 09:00:00,397.46905,60.45928,5.34333,3.7565,0.98929,-5.909,0.60999288194141,353.387875685324
"1695",344.13378,2019-05-08 09:30:00,246.57256,60.95742,4.93933,3.776,0.98531,-2.147,0.716502053358435,339.244102116998
"1696",618.21323,2019-05-08 10:00:00,422.41306,59.68911,5.49367,3.803,0.90503,-6.905,0.683280524423588,364.058703393927
"1697",219.10678,2019-05-08 10:30:00,217.47289,59.43106,5.40367,3.8225,0.9463,-2.184,0.992542950975775,364.103082181173
"1698",396.81766,2019-05-08 11:00:00,394.63778,57.17014,5.60733,3.86,1.0407,-5.009,0.994506595296187,389.875338211433
"1699",755.33782,2019-05-08 11:30:00,681.74966,48.38686,6.429,3.8815,1.25184,-7.015,0.90257583024242,497.325729828813
"1700",725.78842,2019-05-08 12:00:00,646.80367,48.67239,6.57067,3.9025,1.10874,-7.555,0.891173863038487,499.429089938094
"1701",950.757,2019-05-08 12:30:00,666.87611,44.27922,7.11167,3.9335,1.40972,-7.987,0.701415934881363,562.722595318488
"1702",1177.70678,2019-05-08 13:00:00,495.78367,38.61536,7.70867,3.965,1.25517,-8.909,0.420973775832385,645.774105581438
"1703",1153.00875,2019-05-08 13:30:00,363.82289,37.24719,8.008,4.001,1.21253,-7.001,0.315542176067614,673.780016688721
"1704",996.53768,2019-05-08 14:00:00,399.26805,34.94494,8.13533,4.05,1.11301,-6.844,0.400655246673663,704.579638605854
"1705",513.19783,2019-05-08 14:30:00,467.1219,38.08261,7.81533,4.1,1.17674,-6.508,0.910217995270946,656.13703434301
"1706",777.16028,2019-05-08 15:00:00,351.53961,53.35703,6.30133,4.1575,1.05319,-3.802,0.452338621834868,445.491770690938
"1707",881.16067,2019-05-08 15:30:00,324.52284,43.60514,7.724,4.206,0.75809,-6.768,0.368290200696316,593.902192379673
"1708",744.65928,2019-05-08 16:00:00,351.78995,41.02778,7.987,4.236,0.77049,-6.137,0.472417331588213,632.282642798732
"1709",628.52033,2019-05-08 16:30:00,229.06639,37.23956,8.22333,4.2735,1.03698,-2.716,0.364453429851665,683.80789659827
"1710",421.4659,2019-05-08 17:00:00,296.42127,37.76161,8.077,4.305,0.75328,-3.253,0.703310208488991,671.403378783883
"1711",565.27728,2019-05-08 17:30:00,177.16167,37.47908,8.36167,4.326,0.70166,-3.329,0.313406670085874,687.63135335079
"1712",414.26634,2019-05-08 18:00:00,169.76633,37.20564,8.33933,4.34,0.57471,-2.724,0.409799961058869,689.59173053458
"1713",120.70562,2019-05-08 18:30:00,119.40206,36.7555,7.91267,4.3715,0.6658,-0.862,0.989200502843198,674.663260630803
"1714",168.93322,2019-05-08 19:00:00,93.17978,38.14339,7.667,4.4,0.61577,-0.977,0.551577599716622,648.890387220255
"1715",71.21411,2019-05-08 19:30:00,62.1455,39.65819,7.29533,4.4285,0.46899,0.013,0.872657118090783,617.11112884801
"1716",38.2365,2019-05-08 20:00:00,33.31511,40.47736,6.87667,4.4435,0.44013,1.15,0.871290782367633,591.494888704441
"1717",1309.4912,2019-05-09 10:00:00,278.58817,43.01619,9.21967,3.639,0.54581,-6.473,0.212745354837054,664.198041561058
"1718",1383.87343,2019-05-09 10:30:00,307.57423,41.43669,10.164,3.675,0.93985,-10.584,0.222256041146769,727.315000797146
"1719",1325.37527,2019-05-09 11:00:00,332.43422,39.21106,10.22133,3.7235,0.80186,-9.399,0.250822712272276,757.857118309214
"1720",1459.87747,2019-05-09 12:00:00,300.19466,37.35814,11.41167,3.8865,0.92224,-11.77,0.205630038252457,845.359669224792
"1721",1408.34007,2019-05-09 12:30:00,267.3655,35.82722,11.54233,3.97,1.02466,-10.033,0.189844417335935,873.544860658376
"1722",1462.45787,2019-05-09 13:00:00,283.02727,34.65675,12.06667,4.0565,0.87113,-10.978,0.193528494602036,920.819038304652
"1723",1351.30232,2019-05-09 13:30:00,257.19244,33.61461,12.141,4.135,0.9471,-8.288,0.19032931135647,940.097498604381
"1724",1316.88147,2019-05-09 14:00:00,215.82956,32.7445,12.475,4.249,0.82776,-7.686,0.163894446779633,973.575003529861
"1725",1261.18003,2019-05-09 14:30:00,243.64516,32.09283,12.57767,4.3375,1.03482,-8.178,0.193188247676266,989.657777045227
"1726",1137.96879,2019-05-09 15:00:00,237.62184,31.59589,12.707,4.4285,0.99054,-7.699,0.208812264526165,1005.3938819265
"1727",927.1401,2019-05-09 15:30:00,257.39394,29.99772,12.571,4.5065,0.93114,-6.326,0.277621408026683,1019.74471371693
"1728",904.64615,2019-05-09 16:00:00,272.27606,31.20544,12.765,4.595,0.90091,-6.039,0.300975204503993,1014.98431201318
"1729",840.06223,2019-05-09 16:30:00,243.1841,30.32706,13.11567,4.643,0.92235,-6.181,0.289483435054567,1051.80743048972
"1730",564.83255,2019-05-09 17:00:00,231.37489,31.84389,12.87267,4.719,0.90432,-4.826,0.40963448370672,1012.68233519917
"1731",479.34178,2019-05-09 17:30:00,219.86494,31.51272,12.90433,4.752,0.82113,-4.305,0.458680943689073,1019.71446896041
"1732",366.47278,2019-05-09 18:00:00,157.99328,32.07428,12.72,4.7985,0.84366,-3.195,0.431118731382997,999.213868362719
"1733",247.53678,2019-05-09 18:30:00,123.8436,33.09067,12.66967,4.8615,0.79721,-2.042,0.500303833636359,981.019356481738
"1734",169.358,2019-05-09 19:00:00,92.32811,33.93533,12.257,4.896,0.58015,-0.94,0.545165330247169,942.727701994723
"1735",89.87495,2019-05-09 19:30:00,65.07117,35.48881,11.74633,4.9365,0.7114,-0.013,0.724018984155207,890.078063138487
"1736",40.04817,2019-05-09 20:00:00,34.78594,36.38314,10.999,4.9585,0.62767,0.966,0.868602485456888,835.32543564716
"1737",26.20095,2019-05-10 04:00:00,25.61583,62.75267,4.42233,4.6535,0.35617,0.398,0.977667985321143,312.143530145927
"1738",64.16422,2019-05-10 04:30:00,60.40539,63.29353,4.31367,4.625,0.36793,-0.28,0.941418597467561,305.274449379625
"1739",143.48239,2019-05-10 05:00:00,118.45351,62.00064,4.576,4.5875,0.44366,-1.128,0.825561311043118,321.894388174655
"1740",234.44606,2019-05-10 05:30:00,167.78483,60.98772,4.947,4.5375,0.49059,-2.482,0.715664959351418,339.162447238786
"1741",349.62528,2019-05-10 06:00:00,209.17784,59.92086,5.51733,4.501,0.54315,-3.4,0.598291519423309,362.561521902411
"1742",380.72618,2019-05-10 06:30:00,296.6509,56.72489,6.61767,4.449,0.612,-4.25,0.779171266866912,422.442150864802
"1743",367.90283,2019-05-10 07:00:00,367.85972,55.44656,7.42333,4.412,0.60776,-5.259,0.999882822320231,459.655242222851
"1744",342.0645,2019-05-10 07:30:00,341.22428,55.99394,7.81867,4.388,0.54776,-5.458,0.997543679627673,466.4373691137
"1745",611.73507,2019-05-10 08:00:00,493.88517,56.40597,8.157,4.3875,0.64381,-8.293,0.807351407856999,472.842204057018
"1746",461.37433,2019-05-10 08:30:00,441.62433,56.1915,8.717,4.4075,0.67219,-7.981,0.957193110418605,493.574641420287
"1747",232.97116,2019-05-10 09:00:00,232.86977,59.77328,8.396,4.419,0.49468,-2.673,0.999564795917228,443.462847418414
"1748",302.21467,2019-05-10 09:30:00,302.07028,61.92333,8.32067,4.461,0.43935,-3.829,0.999522227031534,417.618673647166
"1749",428.80411,2019-05-10 10:00:00,428.28217,61.54633,8.36467,4.511,0.687,-7.14,0.998782800845822,423.015790806389
"1750",368.61178,2019-05-10 10:30:00,368.56506,64.79131,7.94967,4.549,0.69505,-5.84,0.999873254186288,376.53832903938
"1751",530.3595,2019-05-10 11:00:00,530.32817,65.39792,8.04767,4.5925,0.6226,-8.756,0.999940926861874,372.529162225207
"1752",475.68128,2019-05-10 11:30:00,474.23239,66.35897,8.259,4.6335,0.52253,-5.818,0.996954073954729,367.426450685805
"1753",369.689,2019-05-10 12:00:00,369.689,69.36033,8.32567,4.6715,0.71533,-6.135,1,336.165033374716
"1754",371.87822,2019-05-10 12:30:00,371.87822,71.28417,8.39633,4.726,0.5467,-4.896,1,316.57289061937
"1755",343.29906,2019-05-10 13:00:00,343.29878,74.05297,8.40067,4.773,0.66382,-3.909,0.9999991843846,286.133006170222
"1756",327.37149,2019-05-10 13:30:00,327.37149,76.968,8.501,4.82,0.51771,-4.669,1,255.722363495431
"1757",376.63328,2019-05-10 14:00:00,376.60539,77.75756,8.691,4.849,0.65222,-6.607,0.999925949188558,250.156753425982
"1758",195.80678,2019-05-10 14:30:00,195.80678,80.46694,8.47333,4.896,0.66535,-3.797,1,216.467220197528
"1759",134.32016,2019-05-10 15:00:00,134.32016,89.5285,7.449,4.9565,0.6072,-0.605,1,108.223770568752
"1760",156.11578,2019-05-10 15:30:00,156.10517,96.19325,6.98833,4.995,0.40611,-0.544,0.999932037619772,38.120172872398
"1761",131.90249,2019-05-10 16:00:00,131.85949,96.62019,7.03867,5.04,0.42997,0.177,0.999674001605277,33.9620449971795
"1762",132.45767,2019-05-10 16:30:00,132.37845,96.36711,7.03633,5.0705,0.43389,0.038,0.999401922138597,36.4992578567009
"1763",94.6745,2019-05-10 17:00:00,94.65894,96.80144,7.06167,5.0915,0.4213,0.108,0.999835647402416,32.1915329361739
"1764",138.13067,2019-05-10 17:30:00,138.12495,97.05792,7.19933,5.1095,0.4244,-0.049,0.999958589935168,29.891138741114
"1765",87.36872,2019-05-10 18:00:00,87.35328,97.23836,7.19767,5.121,0.43897,1.023,0.999823277713122,28.0546996767949
"1766",40.13811,2019-05-10 18:30:00,40.13356,97.85344,7.18033,5.139,0.47814,1.681,0.99988664139891,21.7803717738022
"1767",34.01078,2019-05-10 19:00:00,34.00467,98.376,7.194,5.151,0.44854,1.906,0.999820351076923,16.4935945828431
"1768",13.40661,2019-05-10 19:30:00,13.29861,98.772,7.18333,5.1665,0.36289,1.951,0.991944272265696,12.4626372488344
"1769",764.69444,2019-05-11 12:00:00,700.11459,83.12478,10.189,5.4135,0.47772,-10.959,0.915548163263748,209.929219636881
"1770",745.63646,2019-05-11 13:00:00,703.82417,82.60864,10.551,5.4965,0.452,-9.064,0.943924026998358,221.646332553209
"1771",718.58212,2019-05-11 13:30:00,635.80072,81.52208,10.69367,5.5485,0.64128,-11.782,0.884798970505974,237.744940241339
"1772",443.65861,2019-05-11 14:00:00,437.02333,82.97158,10.26367,5.6125,0.587,-4.703,0.985044176196648,212.895701150579
"1773",318.00828,2019-05-11 14:30:00,318.00423,85.07733,10.02633,5.674,0.48758,-3.994,0.999987264482547,183.628481747818
"1774",396.60277,2019-05-11 15:00:00,396.34683,82.29097,10.35867,5.7365,0.52675,-6.523,0.999354669156748,222.815335991283
"1775",297.5995,2019-05-11 15:30:00,297.21195,81.71883,10.75033,5.7835,0.41966,-4.225,0.998697746467988,236.103015223728
"1776",176.71966,2019-05-11 16:00:00,176.71966,81.61169,10.934,5.831,0.41518,-1.541,1,240.407686054203
"1777",11.13044,2019-05-11 19:30:00,10.99117,98.21914,9.31533,6,0.40583,2.699,0.98748746680275,20.891824593735
"1778",14.93411,2019-05-12 04:30:00,14.80439,97.79794,6.378,6.2425,0.84908,2.924,0.991313844614778,21.143722578364
"1779",28.72978,2019-05-12 05:00:00,28.69989,97.49039,6.36833,6.2315,0.85915,2.257,0.99895961611958,24.0806764150688
"1780",56.04517,2019-05-12 05:30:00,56.04072,97.59567,6.40333,6.2035,0.88459,2.575,0.999920599759087,23.1262670574897
"1781",104.40922,2019-05-12 06:00:00,104.38894,97.69933,6.544,6.1815,0.9027,1.107,0.999805764280204,22.3449247324409
"1782",127.44861,2019-05-12 06:30:00,127.40155,97.04642,6.68667,6.156,0.96644,1.016,0.999630753132576,28.9695233142919
"1783",173.19695,2019-05-12 07:00:00,173.04223,96.34814,6.84167,6.136,0.88858,-0.513,0.999106681728518,36.2024513587162
"1784",183.6026,2019-05-12 07:30:00,182.94616,95.97986,6.96567,6.1195,1.0391,-0.597,0.996424669367427,40.1944234282066
"1785",217.04862,2019-05-12 08:00:00,216.37212,95.84369,7.04233,6.0975,0.99121,1.298,0.996883186817774,41.7752048876422
"1786",294.36606,2019-05-12 08:30:00,293.0475,94.94775,7.228,6.086,1.02694,-2.951,0.995520679252221,51.4311576714812
"1787",335.46244,2019-05-12 09:00:00,333.80761,94.03308,7.35333,6.0675,0.93377,-2.326,0.995067018531195,61.2661113884154
"1788",326.49817,2019-05-12 09:30:00,324.78062,93.35039,7.449,6.0775,0.93555,-3.369,0.99473948046937,68.7242388398679
"1789",427.28361,2019-05-12 10:00:00,416.32455,92.35483,7.55433,6.0775,1.03902,-5.38,0.974351789435593,79.5846176529259
"1790",726.57878,2019-05-12 10:30:00,623.44122,88.49653,8.13167,6.0725,1.09194,-8.787,0.858050409894988,124.55745632671
"1791",789.73209,2019-05-12 11:00:00,613.72061,86.10478,8.631,6.0815,0.93403,-6.552,0.777125075416399,155.64315820326
"1792",683.46204,2019-05-12 11:30:00,653.81799,84.80625,8.68667,6.0935,1.20916,-9.371,0.956626632841233,170.831290184557
"1793",826.10613,2019-05-12 12:00:00,721.00817,82.21611,9.12833,6.1165,1.18792,-10.364,0.872779106481149,206.01404399665
"1794",277.06828,2019-05-12 12:30:00,275.05705,83.89264,8.833,6.154,1.01061,-3.351,0.992741031199963,182.906177431837
"1795",391.17985,2019-05-12 13:00:00,384.58395,81.79022,8.87633,6.1985,1.07144,-3.912,0.983138446420489,207.386970916187
"1796",586.45388,2019-05-12 13:30:00,544.81261,82.10281,9.229,6.2125,1.07687,-6.937,0.928994808594326,208.739284828141
"1797",298.00006,2019-05-12 14:00:00,294.97961,84.36611,8.82533,6.255,1.24915,-4.359,0.989864263785719,177.437625640313
"1798",241.21866,2019-05-12 14:30:00,239.84167,84.45147,8.49967,6.286,1.09156,-2.15,0.99429152786107,172.618450582408
"1799",246.84256,2019-05-12 15:00:00,245.63984,83.72472,8.455,6.31,1.09152,-2.918,0.99512758253682,180.140014405065
"1800",259.59961,2019-05-12 15:30:00,258.18688,82.74689,8.36767,6.3185,1.18977,-2.682,0.994558042671944,189.834283560257
"1801",333.76256,2019-05-12 16:00:00,327.36016,79.88147,8.436,6.3305,1.08031,-3.757,0.980817500920415,222.391410536988
"1802",251.9275,2019-05-12 16:30:00,246.07006,76.49156,8.38333,6.3365,0.98255,-3.009,0.976749501344633,258.936250413861
"1803",196.29828,2019-05-12 17:00:00,195.54567,77.47381,8.00367,6.336,0.85086,-0.994,0.996165987801829,241.793499935287
"1804",170.91111,2019-05-12 17:30:00,170.244,77.20319,7.73533,6.3385,0.92617,-0.659,0.996096742920925,240.262146059393
"1805",111.43222,2019-05-12 18:00:00,110.90911,79.96961,7.21567,6.3435,0.87209,0.395,0.995305576789191,203.73415492619
"1806",87.11466,2019-05-12 18:30:00,87.03683,79.12194,6.88633,6.341,0.86978,0.982,0.999106579765105,207.609540048952
"1807",43.127,2019-05-12 19:00:00,43.11172,79.881,6.539,6.3325,0.75916,1.45,0.999645697590836,195.335549778959
"1808",31.49578,2019-05-12 19:30:00,31.48289,80.42558,6.24467,6.3165,0.71328,2.605,0.999590738822788,186.226985065306
"1809",15.91083,2019-05-12 20:00:00,15.77317,77.85064,6.14233,6.2965,0.74367,2.27,0.991348031498043,209.239041951069
